longitude,latitude,temperature,wind_speed,salinity,ocean_pH,SST,geometry
74.9816047538945,14.840888006936051,-0.4393406832206118,-0.027849494534149172,0.7662338116694227,-1.4021689014245406,0.47704421665781177,POINT (74.9816047538945 14.840888006936051)
98.02857225639664,16.835891484375537,-0.5794267349182788,0.8307186143174647,-1.1231423655339459,-1.513291129464452,-0.14333099982946854,POINT (98.02857225639664 16.835891484375537)
89.2797576724562,26.36368483005451,-1.118595012846697,0.19105765071411449,-0.5615880183761299,0.39668946436626995,1.6090515546390645,POINT (89.2797576724562 26.36368483005451)
83.94633936788146,13.500109651497304,0.3642132053828683,-1.4746886448296053,0.5351468337801759,1.6687172672784971,-0.9768959341435314,POINT (83.94633936788146 13.500109651497304)
66.24074561769746,26.741242120304282,-0.08513046042156687,-1.1192832482786719,-0.0924372166203413,0.040058390003696716,0.30261226519024703,POINT (66.24074561769746 26.741242120304282)
66.2397808134481,7.203360774417288,1.2530955919739566,-1.0020122497404922,0.7959267790802611,-1.5457609889593498,0.6923274685049124,POINT (66.2397808134481 7.203360774417288)
62.323344486727976,24.41996093021577,-1.6140341190785952,-0.86810296837776,1.567063968909282,-0.9493173719073504,1.1271381456734688,POINT (62.323344486727976 24.41996093021577)
94.6470458309974,26.188690826368408,0.49010288132773977,0.20056712211176767,-1.3585507157861392,-0.8664627641388029,-0.32481565387354566,POINT (94.6470458309974 26.188690826368408)
84.04460046972835,9.545441320933469,0.8996806764650076,-0.012922903486039031,0.6954692890427339,-0.5393770854771175,0.646235687757879,POINT (84.04460046972835 9.545441320933469)
88.32290311184181,15.75866330930501,0.8877720965677873,-1.0581950620741805,-0.9643955943069298,-1.5735681338519538,-0.6847558352622719,POINT (88.32290311184181 15.75866330930501)
60.823379771832094,9.13749436659139,1.3231682444031405,-1.529410585119929,-0.32662396788180326,1.4535393034512518,-0.22594159815331,POINT (60.823379771832094 9.13749436659139)
98.79639408647978,22.665103224855443,0.7830298907358596,-1.1684463533424143,-1.64840305415753,0.08519541594936533,1.3701608611147298,POINT (98.79639408647978 22.665103224855443)
93.29770563201687,18.383694201541417,1.4667191435773723,1.6564766849085493,-1.2914919572495391,0.6312513492583799,1.5584407894785632,POINT (93.29770563201687 18.383694201541417)
68.49356442713105,20.883083667708025,-0.580305512385559,-0.13600006532605224,-0.6546301117225942,-1.4907303858347665,0.7568697725707622,POINT (68.49356442713105 20.883083667708025)
67.27299868828402,9.912174173905278,0.006309274881820371,1.2497880659389435,-0.5777074826314058,-1.5366221185103714,-0.43796000132204843,POINT (67.27299868828402 9.912174173905278)
67.33618039413736,10.293646551310488,-1.6760478473334541,1.1851789766797394,1.353624274315311,0.3343956542390592,1.108037338186043,POINT (67.33618039413736 10.293646551310488)
72.1696897183815,6.037433137747659,-1.7005441597419064,0.013325775871840367,0.8071554991565245,1.3916935681031468,-1.646731499792953,POINT (72.1696897183815 6.037433137747659)
80.99025726528951,13.051688379893243,-0.8985614939662657,0.691517067999537,1.6050778099173053,0.13059751643509065,-1.3800658240083572,POINT (80.99025726528951 13.051688379893243)
77.27780074568463,18.99361653334187,-1.3777493217572825,-1.0943619975544012,0.31274859831980667,1.358386053393214,0.5576180479588901,POINT (77.27780074568463 18.99361653334187)
71.64916560792167,26.44837284993322,-0.8294801965428783,0.6279575207200404,-0.9250153086777613,1.1235111656306926,-0.7262162368976103,POINT (71.64916560792167 26.44837284993322)
84.47411578889518,21.673186186467017,-1.1155359918519154,-0.8176461784612257,-0.6273443384315326,-1.460220121209636,1.5635695654085358,POINT (84.47411578889518 21.673186186467017)
65.57975442608168,15.884908084993786,-1.6263803614804402,1.1271814833352969,-0.6544270229577731,-1.0170131684365091,-0.22391410435113146,POINT (65.57975442608168 15.884908084993786)
71.68578594140872,28.828002859853445,1.4030682245950092,-1.473223797538808,-0.6313646101302981,0.5847875951080191,-0.2471394558161929,POINT (71.68578594140872 28.828002859853445)
74.65447373174767,22.981130014395795,-1.696191332929003,0.9224280296291321,0.5686872585225737,-0.16807733876506076,0.615564514271633,POINT (74.65447373174767 22.981130014395795)
78.24279936868143,28.25413007156375,0.807272800500474,-1.4168859077478384,0.07630712870855733,-0.7051172817621192,0.9259706290080257,POINT (78.24279936868143 28.25413007156375)
91.40703845572054,18.189699331804142,-1.2011635088946657,1.2978937562132116,-0.42725196353483624,-0.25547732497601944,-0.08690896739394555,POINT (91.40703845572054 18.189699331804142)
67.98695128633439,11.472606869828489,1.413130369998708,-0.7070748308898188,-1.245832724032963,-0.1621085816492286,-0.9941613056506531,POINT (67.98695128633439 11.472606869828489)
80.56937753654447,6.32066715911805,1.3462884046899095,0.5097990556287495,-1.685545771797766,1.4734304904661304,0.9458809534460989,POINT (80.56937753654447 6.32066715911805)
83.6965827544817,23.15212128709626,0.524612041751937,-0.07013204902626212,-1.0042604507031518,-1.3632007117200324,-0.6252691858477282,POINT (83.6965827544817 23.15212128709626)
61.858016508799906,8.032574950138354,0.5876682322118397,-0.49128783923385766,-1.3899843639423348,-0.7436694188402839,-1.1290575261387847,POINT (61.858016508799906 8.032574950138354)
84.30179407605753,12.569378206799179,-1.7061107870316874,0.47869331023319817,0.9582820971276914,0.16252019117942398,0.45448281059935947,POINT (84.30179407605753 12.569378206799179)
66.82096494749166,18.311772697097435,1.6629816439911567,1.5283973865053138,-1.3725741176710844,0.7273978520443075,-1.4227033027978992,POINT (66.82096494749166 18.311772697097435)
62.60206371941118,19.11041469449369,1.2948221531751423,-1.6207488653864213,0.7462482695027003,0.48963486427140984,1.63282619622903,POINT (62.60206371941118 19.11041469449369)
97.95542149013333,20.0145799246784,1.3542346118359037,1.4287713522638161,-0.4264396960465447,1.5827018378800868,0.45710883629255233,POINT (97.95542149013333 20.0145799246784)
98.62528132298237,9.156383258742515,0.5429905830413266,0.3523450506224282,-1.5080707889691283,1.0694480072547836,1.6832702244801752,POINT (98.62528132298237 9.156383258742515)
92.33589392465845,14.49343512054122,-0.5385833620494239,1.041185178863227,1.0527879768240362,0.23109760880245922,-0.5609529798839802,POINT (92.33589392465845 14.49343512054122)
72.18455076693482,20.429855677924166,1.3492212908848986,-0.4302274293860985,0.24541189701605687,-0.972288824204104,1.6323145222964301,POINT (72.18455076693482 20.429855677924166)
63.90688456025536,29.245471615844618,-0.721805020743625,-0.12454668282741567,-0.9456317400951592,-0.14216455294922278,-1.2315509771081337,POINT (63.90688456025536 29.245471615844618)
87.36932106048627,23.190778442492217,0.2109662718174347,1.2550186605306266,1.3366383663100903,0.7101597412394399,-1.595299444948538,POINT (87.36932106048627 23.190778442492217)
